representation,model,checkpoint_seed,task_id,metric_scope,region_id,receiver,horizon,count,n_origins,mae_db,rmse_db,source_file,source_key,status
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R2,moran,1,39508,2822,0.04597100242972374,0.060673099011182785,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R3,moran,1,56440,2822,1.7195067405700684,2.34570574760437,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R4,moran,1,14110,2822,0.4938354194164276,0.7255815267562866,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R5,moran,1,25398,2822,1.4139782190322876,1.7286409139633179,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R6,moran,1,56440,2822,0.3025323748588562,0.4274962246417999,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R7,moran,1,42330,2822,0.04397346079349518,0.08315960317850113,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R8,moran,1,107236,2822,0.5109995007514954,0.6953311562538147,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R9,moran,1,16932,2822,0.9915270209312439,1.2622066736221313,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R10,moran,1,16932,2822,1.7876414060592651,1.9908168315887451,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R11,moran,1,14110,2822,1.3662625551223755,1.8600417375564575,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R12,moran,1,28220,2822,2.5114798545837402,2.8608105182647705,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R13,moran,1,36686,2822,1.5172948837280273,1.8693947792053223,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R14,moran,1,22576,2822,3.025017261505127,4.353431224822998,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R15,moran,1,33864,2822,0.09331949055194855,0.2807687520980835,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R16,moran,1,16932,2822,0.10463206470012665,0.17287050187587738,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R17,moran,1,14110,2822,0.10236185044050217,0.24642319977283478,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R1,sagepoint,1,22576,2822,1.335334062576294,1.6673717498779297,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R2,sagepoint,1,39508,2822,0.03045750968158245,0.04653901979327202,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R3,sagepoint,1,56440,2822,2.214172601699829,2.6323907375335693,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R4,sagepoint,1,14110,2822,0.8509063720703125,1.2234373092651367,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R5,sagepoint,1,25398,2822,1.0112248659133911,1.3001861572265625,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R6,sagepoint,1,56440,2822,0.4150165915489197,0.5327154397964478,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R7,sagepoint,1,42330,2822,0.03651629760861397,0.09741265326738358,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R8,sagepoint,1,107236,2822,1.4660407304763794,2.2093732357025146,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R9,sagepoint,1,16932,2822,0.7924793362617493,1.052689552307129,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R10,sagepoint,1,16932,2822,1.3112200498580933,1.5202165842056274,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R11,sagepoint,1,14110,2822,0.775604784488678,1.1012659072875977,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R12,sagepoint,1,28220,2822,1.030747413635254,1.3237392902374268,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R13,sagepoint,1,36686,2822,0.666422426700592,1.0221964120864868,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R14,sagepoint,1,22576,2822,2.354518175125122,3.522115468978882,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R15,sagepoint,1,33864,2822,0.05489780008792877,0.15098147094249725,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R16,sagepoint,1,16932,2822,0.2603691518306732,0.5701875686645508,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R17,sagepoint,1,14110,2822,0.08731644600629807,0.20449160039424896,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R1,cpg,15,22576,2822,0.4199727773666382,0.5090241432189941,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R2,cpg,15,39508,2822,0.034387096762657166,0.15090298652648926,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R3,cpg,15,56440,2822,2.095698356628418,2.5360267162323,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R4,cpg,15,14110,2822,0.6018228530883789,0.7596367597579956,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R5,cpg,15,25398,2822,1.698710322380066,2.1520044803619385,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R6,cpg,15,56440,2822,1.172123908996582,1.7398791313171387,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R7,cpg,15,42330,2822,0.03624420985579491,0.14084041118621826,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R8,cpg,15,107236,2822,1.1504334211349487,1.554241418838501,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R9,cpg,15,16932,2822,0.7331491112709045,0.9413238167762756,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R10,cpg,15,16932,2822,1.0848414897918701,1.4883488416671753,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R11,cpg,15,14110,2822,0.8566356897354126,1.2868847846984863,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R12,cpg,15,28220,2822,0.9012065529823303,1.1419841051101685,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R13,cpg,15,36686,2822,0.8323601484298706,1.3236485719680786,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R14,cpg,15,22576,2822,4.072103500366211,5.835073947906494,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R15,cpg,15,33864,2822,0.2205505222082138,0.931079089641571,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R16,cpg,15,16932,2822,1.5548837184906006,3.3348731994628906,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
4d,convlstm,42,reference-powder-600-800,receiver_grid_idw,R17,cpg,15,14110,2822,0.13848361372947693,0.7149758338928223,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00000_0_cell=task_id_reference-powder-600-800_model_convlstm_seed_42_2026-07-31_05-06-55/checkpoint_000000/region_metrics.csv,completed
